timestamp,intersection_id,phase_number,signal_state,duration_sec,control_mode
2026-04-20T19:47:12,INT-001,1,YELLOW ON,4,fixed
2026-04-20T19:47:16,INT-001,1,RED ON,3,fixed
2026-04-20T19:47:19,INT-001,2,GREEN ON,32,fixed
2026-04-20T19:47:51,INT-001,2,YELLOW ON,4,fixed
2026-04-20T19:47:55,INT-001,2,RED ON,3,fixed
2026-04-20T19:47:58,INT-001,3,GREEN ON,28,fixed
2026-04-20T19:48:26,INT-001,3,YELLOW ON,4,fixed
2026-04-20T19:48:30,INT-001,3,RED ON,3,fixed
2026-04-20T19:48:33,INT-001,4,GREEN ON,25,fixed
2026-04-20T19:48:58,INT-001,4,YELLOW ON,4,fixed
2026-04-20T19:49:02,INT-001,4,RED ON,3,fixed
2026-04-20T19:49:05,INT-001,1,GREEN ON,35,fixed
2026-04-20T19:49:40,INT-001,1,YELLOW ON,4,fixed
2026-04-20T19:49:44,INT-001,1,RED ON,3,fixed
2026-04-20T19:49:47,INT-001,2,GREEN ON,32,fixed
2026-04-20T19:50:19,INT-001,2,YELLOW ON,4,fixed
2026-04-20T19:50:23,INT-001,2,RED ON,3,fixed
2026-04-20T19:50:26,INT-001,3,GREEN ON,28,fixed
2026-04-20T19:50:54,INT-001,3,YELLOW ON,4,fixed
2026-04-20T19:50:58,INT-001,3,RED ON,3,fixed
2026-04-20T19:51:01,INT-001,4,GREEN ON,25,fixed
2026-04-20T19:51:26,INT-001,4,YELLOW ON,4,fixed
2026-04-20T19:51:30,INT-001,4,RED ON,3,fixed
2026-04-20T19:51:33,INT-001,1,GREEN ON,35,fixed
2026-04-20T19:52:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T19:52:12,INT-001,1,RED ON,3,fixed
2026-04-20T19:52:15,INT-001,2,GREEN ON,32,fixed
2026-04-20T19:52:47,INT-001,2,YELLOW ON,4,fixed
2026-04-20T19:52:51,INT-001,2,RED ON,3,fixed
2026-04-20T19:52:54,INT-001,3,GREEN ON,28,fixed
2026-04-20T19:53:22,INT-001,3,YELLOW ON,4,fixed
2026-04-20T19:53:26,INT-001,3,RED ON,3,fixed
2026-04-20T19:53:29,INT-001,4,GREEN ON,25,fixed
2026-04-20T19:53:54,INT-001,4,YELLOW ON,4,fixed
2026-04-20T19:53:58,INT-001,4,RED ON,3,fixed
2026-04-20T19:54:01,INT-001,1,GREEN ON,35,fixed
2026-04-20T19:54:36,INT-001,1,YELLOW ON,4,fixed
2026-04-20T19:54:40,INT-001,1,RED ON,3,fixed
2026-04-20T19:54:43,INT-001,2,GREEN ON,32,fixed
2026-04-20T19:55:15,INT-001,2,YELLOW ON,4,fixed
2026-04-20T19:55:19,INT-001,2,RED ON,3,fixed
2026-04-20T19:55:22,INT-001,3,GREEN ON,28,fixed
2026-04-20T19:55:50,INT-001,3,YELLOW ON,4,fixed
2026-04-20T19:55:54,INT-001,3,RED ON,3,fixed
2026-04-20T19:55:57,INT-001,4,GREEN ON,25,fixed
2026-04-20T19:56:22,INT-001,4,YELLOW ON,4,fixed
2026-04-20T19:56:26,INT-001,4,RED ON,3,fixed
2026-04-20T19:56:29,INT-001,1,GREEN ON,35,fixed
2026-04-20T19:57:04,INT-001,1,YELLOW ON,4,fixed
2026-04-20T19:57:08,INT-001,1,RED ON,3,fixed
2026-04-20T19:57:11,INT-001,2,GREEN ON,32,fixed
2026-04-20T19:57:43,INT-001,2,YELLOW ON,4,fixed
2026-04-20T19:57:47,INT-001,2,RED ON,3,fixed
2026-04-20T19:57:50,INT-001,3,GREEN ON,28,fixed
2026-04-20T19:58:18,INT-001,3,YELLOW ON,4,fixed
2026-04-20T19:58:22,INT-001,3,RED ON,3,fixed
2026-04-20T19:58:25,INT-001,4,GREEN ON,25,fixed
2026-04-20T19:58:50,INT-001,4,YELLOW ON,4,fixed
2026-04-20T19:58:54,INT-001,4,RED ON,3,fixed
2026-04-20T19:58:57,INT-001,1,GREEN ON,35,fixed
2026-04-20T19:59:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T19:59:36,INT-001,1,RED ON,3,fixed
2026-04-20T19:59:39,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:00:11,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:00:15,INT-001,2,RED ON,3,fixed
2026-04-20T20:00:18,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:00:46,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:00:50,INT-001,3,RED ON,3,fixed
2026-04-20T20:00:53,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:01:18,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:01:22,INT-001,4,RED ON,3,fixed
2026-04-20T20:01:25,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:02:00,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:02:04,INT-001,1,RED ON,3,fixed
2026-04-20T20:02:07,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:02:39,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:02:43,INT-001,2,RED ON,3,fixed
2026-04-20T20:02:46,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:03:14,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:03:18,INT-001,3,RED ON,3,fixed
2026-04-20T20:03:21,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:03:46,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:03:50,INT-001,4,RED ON,3,fixed
2026-04-20T20:03:53,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:04:28,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:04:32,INT-001,1,RED ON,3,fixed
2026-04-20T20:04:35,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:05:07,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:05:11,INT-001,2,RED ON,3,fixed
2026-04-20T20:05:14,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:05:42,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:05:46,INT-001,3,RED ON,3,fixed
2026-04-20T20:05:49,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:06:14,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:06:18,INT-001,4,RED ON,3,fixed
2026-04-20T20:06:21,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:06:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:07:00,INT-001,1,RED ON,3,fixed
2026-04-20T20:07:03,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:07:35,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:07:39,INT-001,2,RED ON,3,fixed
2026-04-20T20:07:42,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:08:10,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:08:14,INT-001,3,RED ON,3,fixed
2026-04-20T20:08:17,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:08:42,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:08:46,INT-001,4,RED ON,3,fixed
2026-04-20T20:08:49,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:09:24,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:09:28,INT-001,1,RED ON,3,fixed
2026-04-20T20:09:31,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:10:03,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:10:07,INT-001,2,RED ON,3,fixed
2026-04-20T20:10:10,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:10:38,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:10:42,INT-001,3,RED ON,3,fixed
2026-04-20T20:10:45,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:11:10,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:11:14,INT-001,4,RED ON,3,fixed
2026-04-20T20:11:17,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:11:52,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:11:56,INT-001,1,RED ON,3,fixed
2026-04-20T20:11:59,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:12:31,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:12:35,INT-001,2,RED ON,3,fixed
2026-04-20T20:12:38,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:13:06,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:13:10,INT-001,3,RED ON,3,fixed
2026-04-20T20:13:13,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:13:38,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:13:42,INT-001,4,RED ON,3,fixed
2026-04-20T20:13:45,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:14:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:14:24,INT-001,1,RED ON,3,fixed
2026-04-20T20:14:27,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:14:59,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:15:03,INT-001,2,RED ON,3,fixed
2026-04-20T20:15:06,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:15:34,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:15:38,INT-001,3,RED ON,3,fixed
2026-04-20T20:15:41,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:16:06,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:16:10,INT-001,4,RED ON,3,fixed
2026-04-20T20:16:13,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:16:48,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:16:52,INT-001,1,RED ON,3,fixed
2026-04-20T20:16:55,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:17:27,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:17:31,INT-001,2,RED ON,3,fixed
2026-04-20T20:17:34,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:18:02,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:18:06,INT-001,3,RED ON,3,fixed
2026-04-20T20:18:09,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:18:34,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:18:38,INT-001,4,RED ON,3,fixed
2026-04-20T20:18:41,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:19:16,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:19:20,INT-001,1,RED ON,3,fixed
2026-04-20T20:19:23,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:19:55,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:19:59,INT-001,2,RED ON,3,fixed
2026-04-20T20:20:02,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:20:30,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:20:34,INT-001,3,RED ON,3,fixed
2026-04-20T20:20:37,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:21:02,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:21:06,INT-001,4,RED ON,3,fixed
2026-04-20T20:21:09,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:21:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:21:48,INT-001,1,RED ON,3,fixed
2026-04-20T20:21:51,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:22:23,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:22:27,INT-001,2,RED ON,3,fixed
2026-04-20T20:22:30,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:22:58,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:23:02,INT-001,3,RED ON,3,fixed
2026-04-20T20:23:05,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:23:30,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:23:34,INT-001,4,RED ON,3,fixed
2026-04-20T20:23:37,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:24:12,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:24:16,INT-001,1,RED ON,3,fixed
2026-04-20T20:24:19,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:24:51,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:24:55,INT-001,2,RED ON,3,fixed
2026-04-20T20:24:58,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:25:26,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:25:30,INT-001,3,RED ON,3,fixed
2026-04-20T20:25:33,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:25:58,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:26:02,INT-001,4,RED ON,3,fixed
2026-04-20T20:26:05,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:26:40,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:26:44,INT-001,1,RED ON,3,fixed
2026-04-20T20:26:47,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:27:19,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:27:23,INT-001,2,RED ON,3,fixed
2026-04-20T20:27:26,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:27:54,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:27:58,INT-001,3,RED ON,3,fixed
2026-04-20T20:28:01,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:28:26,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:28:30,INT-001,4,RED ON,3,fixed
2026-04-20T20:28:33,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:29:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:29:12,INT-001,1,RED ON,3,fixed
2026-04-20T20:29:15,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:29:47,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:29:51,INT-001,2,RED ON,3,fixed
2026-04-20T20:29:54,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:30:22,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:30:26,INT-001,3,RED ON,3,fixed
2026-04-20T20:30:29,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:30:54,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:30:58,INT-001,4,RED ON,3,fixed
2026-04-20T20:31:01,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:31:36,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:31:40,INT-001,1,RED ON,3,fixed
2026-04-20T20:31:43,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:32:15,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:32:19,INT-001,2,RED ON,3,fixed
2026-04-20T20:32:22,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:32:50,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:32:54,INT-001,3,RED ON,3,fixed
2026-04-20T20:32:57,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:33:22,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:33:26,INT-001,4,RED ON,3,fixed
2026-04-20T20:33:29,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:34:04,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:34:08,INT-001,1,RED ON,3,fixed
2026-04-20T20:34:11,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:34:43,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:34:47,INT-001,2,RED ON,3,fixed
2026-04-20T20:34:50,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:35:18,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:35:22,INT-001,3,RED ON,3,fixed
2026-04-20T20:35:25,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:35:50,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:35:54,INT-001,4,RED ON,3,fixed
2026-04-20T20:35:57,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:36:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:36:36,INT-001,1,RED ON,3,fixed
2026-04-20T20:36:39,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:37:11,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:37:15,INT-001,2,RED ON,3,fixed
2026-04-20T20:37:18,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:37:46,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:37:50,INT-001,3,RED ON,3,fixed
2026-04-20T20:37:53,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:38:18,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:38:22,INT-001,4,RED ON,3,fixed
2026-04-20T20:38:25,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:39:00,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:39:04,INT-001,1,RED ON,3,fixed
2026-04-20T20:39:07,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:39:39,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:39:43,INT-001,2,RED ON,3,fixed
2026-04-20T20:39:46,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:40:14,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:40:18,INT-001,3,RED ON,3,fixed
2026-04-20T20:40:21,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:40:46,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:40:50,INT-001,4,RED ON,3,fixed
2026-04-20T20:40:53,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:41:28,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:41:32,INT-001,1,RED ON,3,fixed
2026-04-20T20:41:35,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:42:07,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:42:11,INT-001,2,RED ON,3,fixed
2026-04-20T20:42:14,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:42:42,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:42:46,INT-001,3,RED ON,3,fixed
2026-04-20T20:42:49,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:43:14,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:43:18,INT-001,4,RED ON,3,fixed
2026-04-20T20:43:21,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:43:56,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:44:00,INT-001,1,RED ON,3,fixed
2026-04-20T20:44:03,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:44:35,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:44:39,INT-001,2,RED ON,3,fixed
2026-04-20T20:44:42,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:45:10,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:45:14,INT-001,3,RED ON,3,fixed
2026-04-20T20:45:17,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:45:42,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:45:46,INT-001,4,RED ON,3,fixed
2026-04-20T20:45:49,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:46:24,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:46:28,INT-001,1,RED ON,3,fixed
2026-04-20T20:46:31,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:47:03,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:47:07,INT-001,2,RED ON,3,fixed
2026-04-20T20:47:10,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:47:38,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:47:42,INT-001,3,RED ON,3,fixed
2026-04-20T20:47:45,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:48:10,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:48:14,INT-001,4,RED ON,3,fixed
2026-04-20T20:48:17,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:48:52,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:48:56,INT-001,1,RED ON,3,fixed
2026-04-20T20:48:59,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:49:31,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:49:35,INT-001,2,RED ON,3,fixed
2026-04-20T20:49:38,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:50:06,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:50:10,INT-001,3,RED ON,3,fixed
2026-04-20T20:50:13,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:50:38,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:50:42,INT-001,4,RED ON,3,fixed
2026-04-20T20:50:45,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:51:20,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:51:24,INT-001,1,RED ON,3,fixed
2026-04-20T20:51:27,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:51:59,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:52:03,INT-001,2,RED ON,3,fixed
2026-04-20T20:52:06,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:52:34,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:52:38,INT-001,3,RED ON,3,fixed
2026-04-20T20:52:41,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:53:06,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:53:10,INT-001,4,RED ON,3,fixed
2026-04-20T20:53:13,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:53:48,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:53:52,INT-001,1,RED ON,3,fixed
2026-04-20T20:53:55,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:54:27,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:54:31,INT-001,2,RED ON,3,fixed
2026-04-20T20:54:34,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:55:02,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:55:06,INT-001,3,RED ON,3,fixed
2026-04-20T20:55:09,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:55:34,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:55:38,INT-001,4,RED ON,3,fixed
2026-04-20T20:55:41,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:56:16,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:56:20,INT-001,1,RED ON,3,fixed
2026-04-20T20:56:23,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:56:55,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:56:59,INT-001,2,RED ON,3,fixed
2026-04-20T20:57:02,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:57:30,INT-001,3,YELLOW ON,4,fixed
2026-04-20T20:57:34,INT-001,3,RED ON,3,fixed
2026-04-20T20:57:37,INT-001,4,GREEN ON,25,fixed
2026-04-20T20:58:02,INT-001,4,YELLOW ON,4,fixed
2026-04-20T20:58:06,INT-001,4,RED ON,3,fixed
2026-04-20T20:58:09,INT-001,1,GREEN ON,35,fixed
2026-04-20T20:58:44,INT-001,1,YELLOW ON,4,fixed
2026-04-20T20:58:48,INT-001,1,RED ON,3,fixed
2026-04-20T20:58:51,INT-001,2,GREEN ON,32,fixed
2026-04-20T20:59:23,INT-001,2,YELLOW ON,4,fixed
2026-04-20T20:59:27,INT-001,2,RED ON,3,fixed
2026-04-20T20:59:30,INT-001,3,GREEN ON,28,fixed
2026-04-20T20:59:58,INT-001,3,YELLOW ON,4,fixed
2026-04-20T21:00:02,INT-001,3,RED ON,3,fixed
2026-04-20T21:00:05,INT-001,4,GREEN ON,25,fixed
2026-04-20T21:00:30,INT-001,4,YELLOW ON,4,fixed
2026-04-20T21:00:34,INT-001,4,RED ON,3,fixed
2026-04-20T21:00:37,INT-001,1,GREEN ON,35,fixed
2026-04-20T21:01:12,INT-001,1,YELLOW ON,4,fixed
2026-04-20T21:01:16,INT-001,1,RED ON,3,fixed
2026-04-20T21:01:19,INT-001,2,GREEN ON,32,fixed
2026-04-20T21:01:51,INT-001,2,YELLOW ON,4,fixed
2026-04-20T21:01:55,INT-001,2,RED ON,3,fixed
2026-04-20T21:01:58,INT-001,3,GREEN ON,28,fixed
2026-04-20T21:02:26,INT-001,3,YELLOW ON,4,fixed
2026-04-20T21:02:30,INT-001,3,RED ON,3,fixed
2026-04-20T21:02:33,INT-001,4,GREEN ON,25,fixed
2026-04-20T21:02:58,INT-001,4,YELLOW ON,4,fixed
2026-04-20T21:03:02,INT-001,4,RED ON,3,fixed
2026-04-20T21:03:05,INT-001,1,GREEN ON,35,fixed
2026-04-20T21:03:40,INT-001,1,YELLOW ON,4,fixed
2026-04-20T21:03:44,INT-001,1,RED ON,3,fixed
2026-04-20T21:03:47,INT-001,2,GREEN ON,32,fixed
2026-04-20T21:04:19,INT-001,2,YELLOW ON,4,fixed
2026-04-20T21:04:23,INT-001,2,RED ON,3,fixed
2026-04-20T21:04:26,INT-001,3,GREEN ON,28,fixed
2026-04-20T21:04:54,INT-001,3,YELLOW ON,4,fixed
2026-04-20T21:04:58,INT-001,3,RED ON,3,fixed
2026-04-20T21:05:01,INT-001,4,GREEN ON,25,fixed
2026-04-20T21:05:26,INT-001,4,YELLOW ON,4,fixed
2026-04-20T21:05:30,INT-001,4,RED ON,3,fixed
2026-04-20T21:05:33,INT-001,1,GREEN ON,35,fixed
2026-04-20T21:06:08,INT-001,1,YELLOW ON,4,fixed
2026-04-20T21:06:12,INT-001,1,RED ON,3,fixed
2026-04-20T21:06:15,INT-001,2,GREEN ON,32,fixed
2026-04-20T21:06:47,INT-001,2,YELLOW ON,4,fixed
2026-04-20T21:06:51,INT-001,2,RED ON,3,fixed
2026-04-20T21:06:54,INT-001,3,GREEN ON,28,fixed
2026-04-20T21:07:22,INT-001,3,YELLOW ON,4,fixed
2026-04-20T21:07:26,INT-001,3,RED ON,3,fixed
2026-04-20T21:07:29,INT-001,4,GREEN ON,25,fixed
2026-04-20T21:07:54,INT-001,4,YELLOW ON,4,fixed
2026-04-20T21:07:58,INT-001,4,RED ON,3,fixed
2026-04-20T21:08:01,INT-001,1,GREEN ON,35,fixed
2026-04-20T21:08:36,INT-001,1,YELLOW ON,4,fixed
2026-04-20T21:08:40,INT-001,1,RED ON,3,fixed
2026-04-20T21:08:43,INT-001,2,GREEN ON,32,fixed
2026-04-20T21:09:15,INT-001,2,YELLOW ON,4,fixed
2026-04-20T21:09:19,INT-001,2,RED ON,3,fixed
2026-04-20T21:09:22,INT-001,3,GREEN ON,28,fixed
2026-04-20T21:09:50,INT-001,3,YELLOW ON,4,fixed
2026-04-20T21:09:54,INT-001,3,RED ON,3,fixed
2026-04-20T21:09:57,INT-001,4,GREEN ON,25,fixed
2026-04-20T21:10:22,INT-001,4,YELLOW ON,4,fixed
2026-04-20T21:10:26,INT-001,4,RED ON,3,fixed
2026-04-20T21:10:29,INT-001,1,GREEN ON,35,fixed
2026-04-20T21:11:04,INT-001,1,YELLOW ON,4,fixed
2026-04-20T21:11:08,INT-001,1,RED ON,3,fixed
2026-04-20T21:11:11,INT-001,2,GREEN ON,32,fixed
2026-04-20T21:11:43,INT-001,2,YELLOW ON,4,fixed
2026-04-20T21:11:47,INT-001,2,RED ON,3,fixed
2026-04-20T21:11:50,INT-001,3,GREEN ON,28,fixed
2026-04-20T21:12:18,INT-001,3,YELLOW ON,4,fixed
2026-04-20T21:12:22,INT-001,3,RED ON,3,fixed
2026-04-20T21:12:25,INT-001,4,GREEN ON,25,fixed
2026-04-20T21:12:50,INT-001,4,YELLOW ON,4,fixed
2026-04-20T21:12:54,INT-001,4,RED ON,3,fixed
2026-04-20T21:12:57,INT-001,1,GREEN ON,35,fixed
2026-04-20T21:13:32,INT-001,1,YELLOW ON,4,fixed
2026-04-20T21:13:36,INT-001,1,RED ON,3,fixed
2026-04-20T21:13:39,INT-001,2,GREEN ON,32,fixed
2026-04-20T21:14:11,INT-001,2,YELLOW ON,4,fixed
2026-04-20T21:14:15,INT-001,2,RED ON,3,fixed
2026-04-20T21:14:18,INT-001,3,GREEN ON,28,fixed
2026-04-20T21:14:46,INT-001,3,YELLOW ON,4,fixed
